2896
11.79	-0.05734
11.8	-0.08235
11.81	-0.11115
11.82	-0.13904
11.83	-0.1589
11.84	-0.16733
11.85	-0.16822
11.86	-0.16933
11.87	-0.17513
11.88	-0.1834
11.89	-0.18857
11.9	-0.18708
11.91	-0.17892
11.92	-0.16518
11.93	-0.14591
11.94	-0.12136
11.95	-0.09424
11.96	-0.06922
11.97	-0.04998
11.98	-0.03735
11.99	-0.03071
12	-0.03031
12.01	-0.03739
12.02	-0.05194
12.03	-0.07187
12.04	-0.09476
12.05	-0.12005
12.06	-0.14815
12.07	-0.1774
12.08	-0.20304
12.09	-0.22018
12.1	-0.22795
12.11	-0.22967
12.12	-0.22898
12.13	-0.22604
12.14	-0.21845
12.15	-0.20513
12.16	-0.18862
12.17	-0.17304
12.18	-0.16056
12.19	-0.15038
12.2	-0.14081
12.21	-0.13105
12.22	-0.12066
12.23	-0.10825
12.24	-0.09227
12.25	-0.07381
12.26	-0.05763
12.27	-0.04946
12.28	-0.05164
12.29	-0.06163
12.3	-0.07494
12.31	-0.08935
12.32	-0.10613
12.33	-0.12759
12.34	-0.15405
12.35	-0.18317
12.36	-0.21151
12.37	-0.23606
12.38	-0.25452
12.39	-0.26513
12.4	-0.26726
12.41	-0.26226
12.42	-0.25326
12.43	-0.24363
12.44	-0.23516
12.45	-0.22792
12.46	-0.22165
12.47	-0.21748
12.48	-0.21812
12.49	-0.22619
12.5	-0.2418
12.51	-0.26143
12.52	-0.27928
12.53	-0.29047
12.54	-0.29353
12.55	-0.28996
12.56	-0.28137
12.57	-0.26713
12.58	-0.24553
12.59	-0.21729
12.6	-0.18742
12.61	-0.16232
12.62	-0.14426
12.63	-0.12909
12.64	-0.11011
12.65	-0.08492
12.66	-0.05833
12.67	-0.03847
12.68	-0.02998
12.69	-0.0312
12.7	-0.03737
12.71	-0.04568
12.72	-0.05658
12.73	-0.07054
12.74	-0.08481
12.75	-0.09415
12.76	-0.09481
12.77	-0.08742
12.78	-0.07604
12.79	-0.06517
12.8	-0.05761
12.81	-0.05483
12.82	-0.05779
12.83	-0.06659
12.84	-0.07928
12.85	-0.09166
12.86	-0.0991
12.87	-0.09919
12.88	-0.09314
12.89	-0.08509
12.9	-0.0799
12.91	-0.08106
12.92	-0.08947
12.93	-0.10325
12.94	-0.11851
12.95	-0.13048
12.96	-0.13488
12.97	-0.12916
12.98	-0.11338
12.99	-0.09038
13	-0.0649
13.01	-0.04199
13.02	-0.02534
13.03	-0.01679
13.04	-0.01677
13.05	-0.02483
13.06	-0.03923
13.07	-0.05622
13.08	-0.07062
13.09	-0.07831
13.1	-0.07882
13.11	-0.07554
13.12	-0.07288
13.13	-0.07272
13.14	-0.07348
13.15	-0.0721
13.16	-0.0669
13.17	-0.05862
13.18	-0.04916
13.19	-0.04
13.2	-0.03142
13.21	-0.02285
13.22	-0.01335
13.23	-0.00214
13.24	0.01059
13.25	0.02326
13.26	0.03356
13.27	0.04038
13.28	0.045
13.29	0.05017
13.3	0.0576
13.31	0.0666
13.32	0.07534
13.33	0.08317
13.34	0.0912
13.35	0.10038
13.36	0.10956
13.37	0.11591
13.38	0.11741
13.39	0.11437
13.4	0.10859
13.41	0.10156
13.42	0.09413
13.43	0.08784
13.44	0.08549
13.45	0.08936
13.46	0.09887
13.47	0.11065
13.48	0.12151
13.49	0.13136
13.5	0.14299
13.51	0.15893
13.52	0.17886
13.53	0.19997
13.54	0.21933
13.55	0.2357
13.56	0.24911
13.57	0.25957
13.58	0.26647
13.59	0.26888
13.6	0.26606
13.61	0.25767
13.62	0.24416
13.63	0.22741
13.64	0.21087
13.65	0.19826
13.66	0.19184
13.67	0.19146
13.68	0.19532
13.69	0.20116
13.7	0.20663
13.71	0.20898
13.72	0.20527
13.73	0.19358
13.74	0.17423
13.75	0.1497
13.76	0.12348
13.77	0.09899
13.78	0.07919
13.79	0.06602
13.8	0.05939
13.81	0.05664
13.82	0.05401
13.83	0.0494
13.84	0.04416
13.85	0.04186
13.86	0.04528
13.87	0.05461
13.88	0.06844
13.89	0.08565
13.9	0.10559
13.91	0.1265
13.92	0.14456
13.93	0.15562
13.94	0.158
13.95	0.15339
13.96	0.14489
13.97	0.13451
13.98	0.12278
13.99	0.1104
14	0.09931
14.01	0.09139
14.02	0.08612
14.03	0.08007
14.04	0.06918
14.05	0.05226
14.06	0.03261
14.07	0.01681
14.08	0.01123
14.09	0.01841
14.1	0.03515
14.11	0.05393
14.12	0.06715
14.13	0.07174
14.14	0.0704
14.15	0.06818
14.16	0.06724
14.17	0.06482
14.18	0.05661
14.19	0.0421
14.2	0.02645
14.21	0.01684
14.22	0.01709
14.23	0.02588
14.24	0.03955
14.25	0.05583
14.26	0.07442
14.27	0.09477
14.28	0.11463
14.29	0.13135
14.3	0.144
14.31	0.15342
14.32	0.15978
14.33	0.16079
14.34	0.15283
14.35	0.1341
14.36	0.10632
14.37	0.07345
14.38	0.03925
14.39	0.00635
14.4	-0.02269
14.41	-0.04434
14.42	-0.05504
14.43	-0.05331
14.44	-0.041
14.45	-0.02237
14.46	-0.00201
14.47	0.01664
14.48	0.03146
14.49	0.04109
14.5	0.04455
14.51	0.04113
14.52	0.03049
14.53	0.01302
14.54	-0.00953
